DateTime,Junction,Vehicles,ID,,traffic_flow_rate,congestion_level,vehicle_density,current_traffic_light_state,,weather_condition,temperature_celsius,number_of_lanes,road_capacity,pedestrian_count,crowdsourced_congestion_level,public_transport_status,
04/12/15 7:00,1,11,20151204071,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
04/12/15 8:00,1,14,20151204081,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
04/12/15 9:00,1,29,20151204091,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
04/12/15 10:00,1,31,20151204101,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
04/12/15 11:00,1,32,20151204111,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
04/12/15 12:00,1,30,20151204121,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
04/12/15 13:00,1,25,20151204131,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
04/12/15 14:00,1,30,20151204141,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
04/12/15 15:00,1,28,20151204151,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
04/12/15 16:00,1,27,20151204161,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
04/12/15 17:00,1,26,20151204171,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
04/12/15 18:00,1,22,20151204181,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
04/12/15 19:00,1,28,20151204191,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
04/12/15 20:00,1,27,20151204201,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
04/12/15 21:00,1,23,20151204211,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
04/12/15 22:00,1,27,20151204221,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
04/12/15 23:00,1,20,20151204231,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
05/12/15 0:00,1,18,20151205001,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
05/12/15 1:00,1,19,20151205011,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
05/12/15 2:00,1,15,20151205021,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
05/12/15 3:00,1,12,20151205031,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
05/12/15 4:00,1,15,20151205041,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
05/12/15 5:00,1,7,20151205051,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
05/12/15 6:00,1,10,20151205061,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
05/12/15 7:00,1,11,20151205071,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
05/12/15 8:00,1,13,20151205081,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
05/12/15 9:00,1,13,20151205091,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
05/12/15 10:00,1,19,20151205101,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
05/12/15 11:00,1,17,20151205111,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
05/12/15 12:00,1,20,20151205121,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
05/12/15 13:00,1,15,20151205131,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
05/12/15 14:00,1,17,20151205141,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
05/12/15 15:00,1,17,20151205151,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
05/12/15 16:00,1,16,20151205161,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
05/12/15 17:00,1,17,20151205171,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
05/12/15 18:00,1,16,20151205181,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
05/12/15 19:00,1,21,20151205191,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
05/12/15 20:00,1,19,20151205201,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
05/12/15 21:00,1,20,20151205211,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
05/12/15 22:00,1,20,20151205221,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
05/12/15 23:00,1,21,20151205231,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
06/12/15 0:00,1,14,20151206001,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
06/12/15 1:00,1,14,20151206011,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
06/12/15 2:00,1,12,20151206021,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
06/12/15 3:00,1,12,20151206031,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
06/12/15 4:00,1,10,20151206041,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
06/12/15 5:00,1,8,20151206051,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
06/12/15 6:00,1,8,20151206061,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
06/12/15 7:00,1,12,20151206071,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
06/12/15 8:00,1,11,20151206081,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
06/12/15 9:00,1,14,20151206091,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
06/12/15 10:00,1,17,20151206101,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
06/12/15 11:00,1,17,20151206111,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
06/12/15 12:00,1,19,20151206121,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
06/12/15 13:00,1,17,20151206131,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
06/12/15 14:00,1,13,20151206141,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
06/12/15 15:00,1,16,20151206151,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
06/12/15 16:00,1,10,20151206161,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
06/12/15 17:00,1,18,20151206171,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
06/12/15 18:00,1,19,20151206181,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
06/12/15 19:00,1,20,20151206191,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
06/12/15 20:00,1,21,20151206201,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
06/12/15 21:00,1,15,20151206211,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
06/12/15 22:00,1,21,20151206221,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
06/12/15 23:00,1,19,20151206231,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
07/12/15 0:00,1,19,20151207001,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
07/12/15 1:00,1,15,20151207011,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
07/12/15 2:00,1,13,20151207021,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
07/12/15 3:00,1,11,20151207031,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
07/12/15 4:00,1,10,20151207041,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
07/12/15 5:00,1,9,20151207051,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
07/12/15 6:00,1,10,20151207061,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
07/12/15 7:00,1,13,20151207071,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
07/12/15 8:00,1,20,20151207081,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
07/12/15 9:00,1,24,20151207091,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
07/12/15 10:00,1,26,20151207101,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
07/12/15 11:00,1,32,20151207111,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
07/12/15 12:00,1,29,20151207121,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
07/12/15 13:00,1,25,20151207131,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
07/12/15 14:00,1,28,20151207141,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
07/12/15 15:00,1,27,20151207151,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
07/12/15 16:00,1,22,20151207161,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
07/12/15 17:00,1,25,20151207171,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
07/12/15 18:00,1,24,20151207181,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
07/12/15 19:00,1,34,20151207191,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
07/12/15 20:00,1,30,20151207201,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
07/12/15 21:00,1,28,20151207211,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
07/12/15 22:00,1,26,20151207221,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
07/12/15 23:00,1,27,20151207231,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
08/12/15 0:00,1,19,20151208001,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
08/12/15 1:00,1,20,20151208011,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
08/12/15 2:00,1,17,20151208021,,,,,,,,,,,,,,
08/12/15 3:00,1,14,20151208031,,10.13,medium,54.38,red,fog,25.6,5,374,15,high,0,1,
08/12/15 4:00,1,15,20151208041,,23.69,low,93.9,green,snow,21.1,1,192,21,medium,0,0,
08/12/15 5:00,1,12,20151208051,,12.99,medium,66.45,yellow,fog,37.8,6,214,10,medium,0,0,
08/12/15 6:00,1,14,20151208061,,33.47,low,87.88,green,clear,13.3,1,784,45,medium,0,0,
08/12/15 7:00,1,11,20151208071,,52.47,high,87.04,yellow,snow,17.8,3,937,38,high,0,0,
08/12/15 8:00,1,16,20151208081,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
08/12/15 9:00,1,18,20151208091,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
08/12/15 10:00,1,23,20151208101,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
08/12/15 11:00,1,28,20151208111,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
08/12/15 12:00,1,27,20151208121,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
08/12/15 13:00,1,23,20151208131,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
08/12/15 14:00,1,26,20151208141,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
08/12/15 15:00,1,23,20151208151,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
08/12/15 16:00,1,25,20151208161,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
08/12/15 17:00,1,23,20151208171,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
08/12/15 18:00,1,26,20151208181,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
08/12/15 19:00,1,24,20151208191,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
08/12/15 20:00,1,25,20151208201,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
08/12/15 21:00,1,24,20151208211,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
08/12/15 22:00,1,23,20151208221,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
08/12/15 23:00,1,21,20151208231,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
09/12/15 0:00,1,21,20151209001,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
09/12/15 1:00,1,20,20151209011,,10.13,medium,54.38,red,fog,25.6,5,374,15,high,0,1,
09/12/15 2:00,1,18,20151209021,,23.69,low,93.9,green,snow,21.1,1,192,21,medium,0,0,
09/12/15 3:00,1,15,20151209031,,12.99,medium,66.45,yellow,fog,37.8,6,214,10,medium,0,0,
09/12/15 4:00,1,10,20151209041,,33.47,low,87.88,green,clear,13.3,1,784,45,medium,0,0,
09/12/15 5:00,1,11,20151209051,,52.47,high,87.04,yellow,snow,17.8,3,937,38,high,0,0,
09/12/15 6:00,1,13,20151209061,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
09/12/15 7:00,1,13,20151209071,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
09/12/15 8:00,1,14,20151209081,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
09/12/15 9:00,1,18,20151209091,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
09/12/15 10:00,1,20,20151209101,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
09/12/15 11:00,1,26,20151209111,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
09/12/15 12:00,1,25,20151209121,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
09/12/15 13:00,1,39,20151209131,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
09/12/15 14:00,1,36,20151209141,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
09/12/15 15:00,1,33,20151209151,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
09/12/15 16:00,1,26,20151209161,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
09/12/15 17:00,1,25,20151209171,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
09/12/15 18:00,1,27,20151209181,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
09/12/15 19:00,1,27,20151209191,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
09/12/15 20:00,1,29,20151209201,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
09/12/15 21:00,1,27,20151209211,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
09/12/15 22:00,1,28,20151209221,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
09/12/15 23:00,1,26,20151209231,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
10/12/15 0:00,1,20,20151210001,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
10/12/15 1:00,1,14,20151210011,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
10/12/15 2:00,1,14,20151210021,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
10/12/15 3:00,1,17,20151210031,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
10/12/15 4:00,1,11,20151210041,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
10/12/15 5:00,1,12,20151210051,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
10/12/15 6:00,1,12,20151210061,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
10/12/15 7:00,1,14,20151210071,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
10/12/15 8:00,1,14,20151210081,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
10/12/15 9:00,1,19,20151210091,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
10/12/15 10:00,1,28,20151210101,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
10/12/15 11:00,1,26,20151210111,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
10/12/15 12:00,1,31,20151210121,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
10/12/15 13:00,1,23,20151210131,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
10/12/15 14:00,1,24,20151210141,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
10/12/15 15:00,1,28,20151210151,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
10/12/15 16:00,1,26,20151210161,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
10/12/15 17:00,1,26,20151210171,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
10/12/15 18:00,1,27,20151210181,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
10/12/15 19:00,1,22,20151210191,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
10/12/15 20:00,1,25,20151210201,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
10/12/15 21:00,1,24,20151210211,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
10/12/15 22:00,1,23,20151210221,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
10/12/15 23:00,1,22,20151210231,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
11/12/15 0:00,1,17,20151211001,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
11/12/15 1:00,1,19,20151211011,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
11/12/15 2:00,1,16,20151211021,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
11/12/15 3:00,1,14,20151211031,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
11/12/15 4:00,1,13,20151211041,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
11/12/15 5:00,1,10,20151211051,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
11/12/15 6:00,1,11,20151211061,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
11/12/15 7:00,1,13,20151211071,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
11/12/15 8:00,1,12,20151211081,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
11/12/15 9:00,1,15,20151211091,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
11/12/15 10:00,1,26,20151211101,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
11/12/15 11:00,1,33,20151211111,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
11/12/15 12:00,1,31,20151211121,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
11/12/15 13:00,1,26,20151211131,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
11/12/15 14:00,1,30,20151211141,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
11/12/15 15:00,1,28,20151211151,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
11/12/15 16:00,1,29,20151211161,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
11/12/15 17:00,1,23,20151211171,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
11/12/15 18:00,1,29,20151211181,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
11/12/15 19:00,1,26,20151211191,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
11/12/15 20:00,1,29,20151211201,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
11/12/15 21:00,1,24,20151211211,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
11/12/15 22:00,1,22,20151211221,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
11/12/15 23:00,1,23,20151211231,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
12/12/15 0:00,1,23,20151212001,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
12/12/15 1:00,1,16,20151212011,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
12/12/15 2:00,1,12,20151212021,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
12/12/15 3:00,1,14,20151212031,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
12/12/15 4:00,1,13,20151212041,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
12/12/15 5:00,1,11,20151212051,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
12/12/15 6:00,1,7,20151212061,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
12/12/15 7:00,1,10,20151212071,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
12/12/15 8:00,1,12,20151212081,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
12/12/15 9:00,1,16,20151212091,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
12/12/15 10:00,1,20,20151212101,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
12/12/15 11:00,1,15,20151212111,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
12/12/15 12:00,1,19,20151212121,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
12/12/15 13:00,1,16,20151212131,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
12/12/15 14:00,1,14,20151212141,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
12/12/15 15:00,1,14,20151212151,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
12/12/15 16:00,1,15,20151212161,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
12/12/15 17:00,1,17,20151212171,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
12/12/15 18:00,1,18,20151212181,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
12/12/15 19:00,1,17,20151212191,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
12/12/15 20:00,1,15,20151212201,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
12/12/15 21:00,1,18,20151212211,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
12/12/15 22:00,1,16,20151212221,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
12/12/15 23:00,1,19,20151212231,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
13/12/15 0:00,1,16,20151213001,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
13/12/15 1:00,1,15,20151213011,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
13/12/15 2:00,1,9,20151213021,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
13/12/15 3:00,1,12,20151213031,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
13/12/15 4:00,1,8,20151213041,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
13/12/15 5:00,1,9,20151213051,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
13/12/15 6:00,1,9,20151213061,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
13/12/15 7:00,1,11,20151213071,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
13/12/15 8:00,1,14,20151213081,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
13/12/15 9:00,1,13,20151213091,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
13/12/15 10:00,1,15,20151213101,,10.13,medium,54.38,red,fog,25.6,5,374,15,high,0,1,
13/12/15 11:00,1,16,20151213111,,23.69,low,93.9,green,snow,21.1,1,192,21,medium,0,0,
13/12/15 12:00,1,15,20151213121,,12.99,medium,66.45,yellow,fog,37.8,6,214,10,medium,0,0,
13/12/15 13:00,1,18,20151213131,,33.47,low,87.88,green,clear,13.3,1,784,45,medium,0,0,
13/12/15 14:00,1,15,20151213141,,52.47,high,87.04,yellow,snow,17.8,3,937,38,high,0,0,
13/12/15 15:00,1,17,20151213151,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
13/12/15 16:00,1,16,20151213161,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
13/12/15 17:00,1,16,20151213171,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
13/12/15 18:00,1,16,20151213181,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
13/12/15 19:00,1,20,20151213191,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
13/12/15 20:00,1,19,20151213201,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
13/12/15 21:00,1,17,20151213211,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
13/12/15 22:00,1,21,20151213221,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
13/12/15 23:00,1,18,20151213231,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
14/12/15 0:00,1,16,20151214001,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
14/12/15 1:00,1,16,20151214011,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
14/12/15 2:00,1,9,20151214021,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
14/12/15 3:00,1,12,20151214031,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
14/12/15 4:00,1,12,20151214041,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
14/12/15 5:00,1,12,20151214051,,27.36,medium,61.64,yellow,fog,36.6,6,978,18,low,0,1,
14/12/15 6:00,1,9,20151214061,,50.61,medium,22.46,green,rain,3.7,3,503,30,low,1,1,
14/12/15 7:00,1,13,20151214071,,31.23,medium,11.69,green,fog,26.7,1,876,19,low,0,0,
14/12/15 8:00,1,16,20151214081,,10.13,medium,54.38,red,fog,25.6,5,374,15,high,0,1,
14/12/15 9:00,1,18,20151214091,,23.69,low,93.9,green,snow,21.1,1,192,21,medium,0,0,
14/12/15 10:00,1,31,20151214101,,12.99,medium,66.45,yellow,fog,37.8,6,214,10,medium,0,0,
14/12/15 11:00,1,37,20151214111,,33.47,low,87.88,green,clear,13.3,1,784,45,medium,0,0,
14/12/15 12:00,1,31,20151214121,,52.47,high,87.04,yellow,snow,17.8,3,937,38,high,0,0,
14/12/15 13:00,1,30,20151214131,,34.64,medium,97.49,green,rain,14.7,6,869,3,medium,1,0,
14/12/15 14:00,1,31,20151214141,,33.67,high,48.8,green,clear,25.7,4,716,21,medium,0,0,
14/12/15 15:00,1,32,20151214151,,48.56,low,89.71,red,fog,13.3,4,158,2,medium,1,1,
14/12/15 16:00,1,27,20151214161,,45.94,medium,28.21,yellow,clear,15,5,353,13,low,1,0,
14/12/15 17:00,1,26,20151214171,,14.36,medium,53.9,green,clear,1.5,1,406,6,high,0,0,
14/12/15 18:00,1,31,20151214181,,19.27,high,49.47,red,fog,36,3,486,44,low,0,0,
14/12/15 19:00,1,32,20151214191,,41.45,low,87.96,green,fog,18.7,6,532,47,medium,1,0,
14/12/15 20:00,1,30,20151214201,,47.64,medium,81.18,yellow,fog,10.4,4,628,3,high,1,1,
14/12/15 21:00,1,30,20151214211,,25.43,medium,24.94,green,rain,36.7,3,157,8,medium,1,0,
14/12/15 22:00,1,25,20151214221,,57.84,low,54.21,green,clear,13.2,4,391,25,medium,0,1,
14/12/15 23:00,1,24,20151214231,,57.52,high,92.63,red,clear,15.4,3,143,13,high,0,0,
15/12/15 0:00,1,20,20151215001,,23.92,high,29.1,red,rain,28.7,2,701,4,medium,1,0,
15/12/15 1:00,1,17,20151215011,,18.97,low,49.05,yellow,clear,19.5,5,174,4,medium,1,1,
15/12/15 2:00,1,13,20151215021,,22.05,low,60.3,yellow,clear,16.4,1,589,0,low,0,1,
